College,Category,Candidate,Year,Round,Status,University,Code,Rank,Percentile
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",SC,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1731,92.1302969
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",ST,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,9326,47.5064860
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-A,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,3128,83.7897568
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-B,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1502,92.1302969
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-C,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1001,94.8432145
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-D,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,2614,86.1407386
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",OBC,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,888,95.4453733
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",EWS,State Level Seats,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1398,93.0111143
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,438,97.6009737
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",OPEN,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,4876,75.7919349
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",SC,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,9756,45.6743858
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-A,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,11380,32.4268921
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-B,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,11243,32.4268921
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-C,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,7920,59.0884340
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-D,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,7808,59.0884340
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",OBC,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,6194,68.0055091
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-A,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,8291,54.6971589
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,3357,82.2683450
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",SC,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,4770,75.7919349
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-A,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,8209,54.6971589
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-B,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,3998,79.6963582
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-C,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,5433,72.6370071
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",OBC,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,4152,79.6963582
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",EWS,State Level Seats,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,4411,76.7752474
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,1536,92.1302969
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",OPEN,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,4816,75.7919349
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",SC,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,8999,50.1681560
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",ST,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,9761,45.6743858
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",NT-A,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,9369,45.6743858
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",NT-B,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,8228,54.6971589
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",NT-C,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,9578,45.6743858
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",NT-D,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,6595,64.2548284
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",OBC,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,5767,69.1489702
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",OPEN-PWD,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,13514,11.4730469
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,2957,85.3848371
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",SC,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,4781,75.7919349
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",ST,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,10583,37.1480734
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",NT-B,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,4104,79.6963582
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",NT-C,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,3722,80.4682745
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",NT-D,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,8333,54.6971589
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",OBC,Other Than Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,3350,82.2683450
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",EWS,State Level Seats,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,4613,75.7919349
"Sinhgad Technical Education Society, Sinhgad Institute of Management & Computer Application, Narhe (Ambegaon), Pune",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6239,2048,90.5576374
"Choudhary Attar Singh Yadav Memorial Education Trust's Siddhant Institute Of Computer Application, Sudambare",OPEN,Home University,2022,CAP Round-1,Un-Aided-Linguistic Minority - Hindi,Savitribai Phule Pune University,6240,7567,59.0884340
"Choudhary Attar Singh Yadav Memorial Education Trust's Siddhant Institute Of Computer Application, Sudambare",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided-Linguistic Minority - Hindi,Savitribai Phule Pune University,6240,6994,61.5194900
"Choudhary Attar Singh Yadav Memorial Education Trust's Siddhant Institute Of Computer Application, Sudambare",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided-Linguistic Minority - Hindi,Savitribai Phule Pune University,6240,4681,75.7919349
"KFS - Krishna Institute of Computer Application & Management, Wathar",OPEN,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,9770,43.0255276
"KFS - Krishna Institute of Computer Application & Management, Wathar",SC,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,12969,17.5683033
"KFS - Krishna Institute of Computer Application & Management, Wathar",ST,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,12292,23.8044905
"KFS - Krishna Institute of Computer Application & Management, Wathar",NT-B,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,11824,27.8722654
"KFS - Krishna Institute of Computer Application & Management, Wathar",NT-C,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,14207,2.2677044
"KFS - Krishna Institute of Computer Application & Management, Wathar",OBC,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,14278,1.0826046
"KFS - Krishna Institute of Computer Application & Management, Wathar",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,13516,11.4730469
"KFS - Krishna Institute of Computer Application & Management, Wathar",SC,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,14264,1.6078921
"KFS - Krishna Institute of Computer Application & Management, Wathar",OBC,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,13888,6.7454597
"KFS - Krishna Institute of Computer Application & Management, Wathar",SC,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6248,13205,14.3525191
"KFS - Krishna Institute of Computer Application & Management, Wathar",EWS,State Level Seats,2022,CAP Round-1,Un-Aided,Shivaji University,6248,9382,45.6743858
"KFS - Krishna Institute of Computer Application & Management, Wathar",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided,Shivaji University,6248,9472,45.6743858
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",OPEN,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,7292,61.5194900
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",SC,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,10131,41.7571506
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",NT-B,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,11083,33.9130713
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",NT-C,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,11118,33.9130713
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",OBC,Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,14171,2.8282245
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,13185,14.3525191
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",SC,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,13775,8.1163319
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",OBC,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,14034,4.4841613
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",NT-C,Other Than Home University,2022,CAP Round-1,Un-Aided,Shivaji University,6277,11947,27.8722654
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",EWS,State Level Seats,2022,CAP Round-1,Un-Aided,Shivaji University,6277,7679,59.0884340
"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided,Shivaji University,6277,4943,73.5018096
"Suryadatta Educational Foundation, Suryadatta Institute of Management and Mass Communication, Pune",OPEN,Home University,2022,CAP Round-1,Un-Aided-Religious Minority - Jain,Savitribai Phule Pune University,6547,5573,70.1515005
"Suryadatta Educational Foundation, Suryadatta Institute of Management and Mass Communication, Pune",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided-Religious Minority - Jain,Savitribai Phule Pune University,6547,4838,75.7919349
"Suryadatta Educational Foundation, Suryadatta Institute of Management and Mass Communication, Pune",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided-Religious Minority - Jain,Savitribai Phule Pune University,6547,4204,77.6144261
"Suryadatta Educational Foundation, Suryadatta Institute of Business Management and Technology, Pune",OPEN,Home University,2022,CAP Round-1,Un-Aided-Religious Minority - Jain,Savitribai Phule Pune University,6548,6345,65.4399282
"Suryadatta Educational Foundation, Suryadatta Institute of Business Management and Technology, Pune",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided-Religious Minority - Jain,Savitribai Phule Pune University,6548,5153,72.6370071
"Suryadatta Educational Foundation, Suryadatta Institute of Business Management and Technology, Pune",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided-Religious Minority - Jain,Savitribai Phule Pune University,6548,5095,72.6370071
"Sadhu Vaswani Institute Of Management Studies For Girls, Koregaon, Pune",OPEN,Home University,2022,CAP Round-1,Un-Aided-Linguistic Minority - Sindhi,Savitribai Phule Pune University,6614,8387,54.6971589
"Sadhu Vaswani Institute Of Management Studies For Girls, Koregaon, Pune",OPEN,Other Than Home University,2022,CAP Round-1,Un-Aided-Linguistic Minority - Sindhi,Savitribai Phule Pune University,6614,7139,61.5194900
"Sadhu Vaswani Institute Of Management Studies For Girls, Koregaon, Pune",TFWS,State Level Seats,2022,CAP Round-1,Un-Aided-Linguistic Minority - Sindhi,Savitribai Phule Pune University,6614,5874,68.0055091
"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",OPEN,Home University,2022,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6628,9184,47.5064860
